# step, loss_train, loss_test, metrics_test
1.900000000000000000e+04 4.500719532370567322e-02 1.311010448262095451e-03 3.104547858238220215e-01 nan 4.822007715702056885e-01 3.104547858238220215e-01 1.355005717434935697e+00 1.546068370871318265e-01
2.000000000000000000e+04 4.615800827741622925e-02 1.542244339361786842e-03 2.953449487686157227e-01 nan 4.771602153778076172e-01 2.953449487686157227e-01 1.354848886931086627e+00 1.537966386924659867e-01
2.100000000000000000e+04 4.680838808417320251e-02 1.370662706904113293e-03 2.770654261112213135e-01 nan 4.736487567424774170e-01 2.770654261112213135e-01 1.355817054755704687e+00 1.532296912929023980e-01
2.200000000000000000e+04 4.671614244580268860e-02 1.795324729755520821e-03 2.707467079162597656e-01 nan 4.876420199871063232e-01 2.707467079162597656e-01 1.357323824518645194e+00 1.554766939380260726e-01
2.300000000000000000e+04 4.766241833567619324e-02 1.557829906232655048e-03 2.683925628662109375e-01 nan 4.534034729003906250e-01 2.683925628662109375e-01 1.359938507277239861e+00 1.499191627237803082e-01
2.400000000000000000e+04 4.684514552354812622e-02 1.432562130503356457e-03 2.666297256946563721e-01 nan 4.784527122974395752e-01 2.666297256946563721e-01 1.358206247439765590e+00 1.540047913352643738e-01
2.500000000000000000e+04 4.732008650898933411e-02 1.515002571977674961e-03 2.656049132347106934e-01 nan 4.681475460529327393e-01 2.656049132347106934e-01 1.360837784444064447e+00 1.523372541974826189e-01
2.600000000000000000e+04 4.684362187981605530e-02 1.557388226501643658e-03 2.648783624172210693e-01 nan 4.797053933143615723e-01 2.648783624172210693e-01 1.358602951825769622e+00 1.542062665349954176e-01
2.700000000000000000e+04 4.694307595491409302e-02 1.311467261984944344e-03 2.644409835338592529e-01 nan 4.731130599975585938e-01 2.644409835338592529e-01 1.359009954045639068e+00 1.531430206804960947e-01
2.800000000000000000e+04 4.696112126111984253e-02 1.293928362429141998e-03 2.641213238239288330e-01 nan 4.712405800819396973e-01 2.641213238239288330e-01 1.358994866790952605e+00 1.528396600704558239e-01
2.900000000000000000e+04 4.697335511445999146e-02 1.259637647308409214e-03 2.638778686523437500e-01 nan 4.704348742961883545e-01 2.638778686523437500e-01 1.359324943139413433e+00 1.527089538047968209e-01
3.000000000000000000e+04 4.695898294448852539e-02 1.268275780603289604e-03 2.636924982070922852e-01 nan 4.704893827438354492e-01 2.636924982070922852e-01 1.359511998324693938e+00 1.527177936803844061e-01
3.100000000000000000e+04 4.687338322401046753e-02 1.432114397175610065e-03 2.635838389396667480e-01 nan 4.719775915145874023e-01 2.635838389396667480e-01 1.358670186294410387e+00 1.529591397036564326e-01
3.200000000000000000e+04 4.691374674439430237e-02 1.266028848476707935e-03 2.634692788124084473e-01 nan 4.697095155715942383e-01 2.634692788124084473e-01 1.359583300340763135e+00 1.525911746298093674e-01
3.300000000000000000e+04 4.671927168965339661e-02 1.807821216061711311e-03 2.633105516433715820e-01 nan 4.811797440052032471e-01 2.633105516433715820e-01 1.358907219120749188e+00 1.544430622473474402e-01
3.400000000000000000e+04 4.684774950146675110e-02 1.275596674531698227e-03 2.633247673511505127e-01 nan 4.694315493106842041e-01 2.633247673511505127e-01 1.359626719432367681e+00 1.525460131143935305e-01
3.500000000000000000e+04 4.685552045702934265e-02 1.222911290824413300e-03 2.632966935634613037e-01 nan 4.670065641403198242e-01 2.632966935634613037e-01 1.359775027442270856e+00 1.521514913014715420e-01
3.600000000000000000e+04 4.677252843976020813e-02 1.270125037990510464e-03 2.632436454296112061e-01 nan 4.686622917652130127e-01 2.632436454296112061e-01 1.359677701963414309e+00 1.524209813007720293e-01
3.700000000000000000e+04 4.673397913575172424e-02 1.264419523067772388e-03 2.632148563861846924e-01 nan 4.681926369667053223e-01 2.632148563861846924e-01 1.359703500594343417e+00 1.523445777942920021e-01
3.800000000000000000e+04 4.668547585606575012e-02 1.267163315787911415e-03 2.632034420967102051e-01 nan 4.673714637756347656e-01 2.632034420967102051e-01 1.359567142487903002e+00 1.522109194219106454e-01
3.900000000000000000e+04 4.662381112575531006e-02 1.294665387831628323e-03 2.631684541702270508e-01 nan 4.688339829444885254e-01 2.631684541702270508e-01 1.359679422413130556e+00 1.524488963343562375e-01
4.000000000000000000e+04 4.636542126536369324e-02 2.363183069974184036e-03 2.630580961704254150e-01 nan 4.863994717597961426e-01 2.630580961704254150e-01 1.358304346093164083e+00 1.552784860218630048e-01
4.100000000000000000e+04 4.689304530620574951e-02 1.234667142853140831e-03 2.632517814636230469e-01 nan 4.547548890113830566e-01 2.632517814636230469e-01 1.360544729130314989e+00 1.501424267418671465e-01
4.200000000000000000e+04 4.650579765439033508e-02 1.264842459931969643e-03 2.631621658802032471e-01 nan 4.670309424400329590e-01 2.631621658802032471e-01 1.359739344041107634e+00 1.521554671672896153e-01
4.300000000000000000e+04 4.646270722150802612e-02 1.264887629076838493e-03 2.631630599498748779e-01 nan 4.668325781822204590e-01 2.631630599498748779e-01 1.359738089629066726e+00 1.521231536397108230e-01
4.400000000000000000e+04 4.642174765467643738e-02 1.349071972072124481e-03 2.631373107433319092e-01 nan 4.691293835639953613e-01 2.631373107433319092e-01 1.359973714293997160e+00 1.524969095212105052e-01
4.500000000000000000e+04 4.637658968567848206e-02 1.263306359760463238e-03 2.631749212741851807e-01 nan 4.663383066654205322e-01 2.631749212741851807e-01 1.359701864527031123e+00 1.520425979363393965e-01
4.600000000000000000e+04 4.631700366735458374e-02 1.291555934585630894e-03 2.631731927394866943e-01 nan 4.672415554523468018e-01 2.631731927394866943e-01 1.359658942464513354e+00 1.521897704143626295e-01
4.700000000000000000e+04 4.629940167069435120e-02 1.258587348274886608e-03 2.631866633892059326e-01 nan 4.659345448017120361e-01 2.631866633892059326e-01 1.359753967583559264e+00 1.519767655075017487e-01
4.800000000000000000e+04 4.624579846858978271e-02 1.969712320715188980e-03 2.632612884044647217e-01 nan 4.691873788833618164e-01 2.632612884044647217e-01 1.357728251332722680e+00 1.525063403606853329e-01
4.900000000000000000e+04 4.622187465429306030e-02 1.247478881850838661e-03 2.632097303867340088e-01 nan 4.652063548564910889e-01 2.632097303867340088e-01 1.359773537789997988e+00 1.518579548073742125e-01
5.000000000000000000e+04 4.667599499225616455e-02 1.373064005747437477e-03 2.633530497550964355e-01 nan 4.484721124172210693e-01 2.633530497550964355e-01 1.360701987917118938e+00 1.491016519221336767e-01
5.100000000000000000e+04 4.613415524363517761e-02 1.246587373316287994e-03 2.632346749305725098e-01 nan 4.649021327495574951e-01 2.632346749305725098e-01 1.359766416478907169e+00 1.518082894452672249e-01
5.200000000000000000e+04 4.608928412199020386e-02 1.247267704457044601e-03 2.632479071617126465e-01 nan 4.647925794124603271e-01 2.632479071617126465e-01 1.359757967698645098e+00 1.517904023731775354e-01
5.300000000000000000e+04 4.606307670474052429e-02 1.219629542902112007e-03 2.632734477519989014e-01 nan 4.635832309722900391e-01 2.632734477519989014e-01 1.359813437225058985e+00 1.515927986760330914e-01
5.400000000000000000e+04 4.582579433917999268e-02 1.858327188529074192e-03 2.632108032703399658e-01 nan 4.774159491062164307e-01 2.632108032703399658e-01 1.358849278943236483e+00 1.538378551511623837e-01
5.500000000000000000e+04 4.595335200428962708e-02 1.241754507645964622e-03 2.632968425750732422e-01 nan 4.641709923744201660e-01 2.632968425750732422e-01 1.359744138107954026e+00 1.516888722679146095e-01
5.600000000000000000e+04 4.589053615927696228e-02 1.254996168427169323e-03 2.633280754089355469e-01 nan 4.638164639472961426e-01 2.633280754089355469e-01 1.359516263727208241e+00 1.516309337135104962e-01
5.700000000000000000e+04 4.659358039498329163e-02 1.554838963784277439e-03 2.634853124618530273e-01 nan 4.419516623020172119e-01 2.634853124618530273e-01 1.361408627965443374e+00 1.480137647321627947e-01
5.800000000000000000e+04 4.683501273393630981e-02 2.055498538538813591e-03 2.635630369186401367e-01 nan 4.361223876476287842e-01 2.635630369186401367e-01 1.361474397294555105e+00 1.470343946637094612e-01
5.900000000000000000e+04 4.571125656366348267e-02 1.332903280854225159e-03 2.633477747440338135e-01 nan 4.665178358554840088e-01 2.633477747440338135e-01 1.359533299472961643e+00 1.520718579105986012e-01
6.000000000000000000e+04 4.571120813488960266e-02 1.242752536199986935e-03 2.633824348449707031e-01 nan 4.635911881923675537e-01 2.633824348449707031e-01 1.359696961340963961e+00 1.515941055572140039e-01
6.100000000000000000e+04 4.567730799317359924e-02 1.224634470418095589e-03 2.634015679359436035e-01 nan 4.628074467182159424e-01 2.634015679359436035e-01 1.359737588948917164e+00 1.514659077468664683e-01
6.200000000000000000e+04 4.563416540622711182e-02 1.217656070366501808e-03 2.634193003177642822e-01 nan 4.624337852001190186e-01 2.634193003177642822e-01 1.359747051001523044e+00 1.514047518265374537e-01
6.300000000000000000e+04 4.566137865185737610e-02 1.190345967188477516e-03 2.634258270263671875e-01 nan 4.611912071704864502e-01 2.634258270263671875e-01 1.360235745190314649e+00 1.512011961396809712e-01
6.400000000000000000e+04 4.558387398719787598e-02 1.211996423080563545e-03 2.634311616420745850e-01 nan 4.618397355079650879e-01 2.634311616420745850e-01 1.360082700937067957e+00 1.513074732338312578e-01
6.500000000000000000e+04 4.538411647081375122e-02 1.573936082422733307e-03 2.633944153785705566e-01 nan 4.709226787090301514e-01 2.633944153785705566e-01 1.359228189007514853e+00 1.527881014605771137e-01
6.600000000000000000e+04 4.547019675374031067e-02 1.209386624395847321e-03 2.634536027908325195e-01 nan 4.617705047130584717e-01 2.634536027908325195e-01 1.359728420814611427e+00 1.512961354596034924e-01
6.700000000000000000e+04 4.570030048489570618e-02 1.120504457503557205e-03 2.635305821895599365e-01 nan 4.513699710369110107e-01 2.635305821895599365e-01 1.360371971701147098e+00 1.495825887868392212e-01
6.800000000000000000e+04 4.536881670355796814e-02 1.266478677280247211e-03 2.634362280368804932e-01 nan 4.637189209461212158e-01 2.634362280368804932e-01 1.359621924016564787e+00 1.516149907537295560e-01
6.900000000000000000e+04 4.535763710737228394e-02 1.217380282469093800e-03 2.634426355361938477e-01 nan 4.618703126907348633e-01 2.634426355361938477e-01 1.359663596653320372e+00 1.513124799188571568e-01
7.000000000000000000e+04 4.533759877085685730e-02 1.203635474666953087e-03 2.634326219558715820e-01 nan 4.612962305545806885e-01 2.634326219558715820e-01 1.359685611940708139e+00 1.512184218433468563e-01
7.100000000000000000e+04 4.532388970255851746e-02 1.183542539365589619e-03 2.634204924106597900e-01 nan 4.604661166667938232e-01 2.634204924106597900e-01 1.359755538306833378e+00 1.510822989982894271e-01
7.200000000000000000e+04 4.529223218560218811e-02 1.189664588309824467e-03 2.633970975875854492e-01 nan 4.606543481349945068e-01 2.633970975875854492e-01 1.359711434811268882e+00 1.511131737895347327e-01
7.300000000000000000e+04 4.528710991144180298e-02 1.170962816104292870e-03 2.633708417415618896e-01 nan 4.599900543689727783e-01 2.633708417415618896e-01 1.359820811225666670e+00 1.510041711672309162e-01
7.400000000000000000e+04 4.524778202176094055e-02 1.179871382191777229e-03 2.633441984653472900e-01 nan 4.600337147712707520e-01 2.633441984653472900e-01 1.359684654383378932e+00 1.510113342672044223e-01
7.500000000000000000e+04 4.522337764501571655e-02 1.181388739496469498e-03 2.633085250854492188e-01 nan 4.601219594478607178e-01 2.633085250854492188e-01 1.359709411482606711e+00 1.510258259748261944e-01
7.600000000000000000e+04 4.508292302489280701e-02 1.493597635999321938e-03 2.632938623428344727e-01 nan 4.647032618522644043e-01 2.632938623428344727e-01 1.358480619014186264e+00 1.517758172854684617e-01
7.700000000000000000e+04 4.517896100878715515e-02 1.168914372101426125e-03 2.632412016391754150e-01 nan 4.594029784202575684e-01 2.632412016391754150e-01 1.359723984676952435e+00 1.509077847996564414e-01
7.800000000000000000e+04 4.514780640602111816e-02 1.170964678749442101e-03 2.632091641426086426e-01 nan 4.593599140644073486e-01 2.632091641426086426e-01 1.359700187175881148e+00 1.509007097173355183e-01
7.900000000000000000e+04 4.516500979661941528e-02 1.153371413238346577e-03 2.631745338439941406e-01 nan 4.584470987319946289e-01 2.631745338439941406e-01 1.360037906541841979e+00 1.507507062169109735e-01
8.000000000000000000e+04 4.510999098420143127e-02 1.145858783274888992e-03 2.631667554378509521e-01 nan 4.579835236072540283e-01 2.631667554378509521e-01 1.359754654386536199e+00 1.506744614075916922e-01
